fill_id,datetime_utc,date,market_question,market_id_short,side,action_plain,size_shares,price,notional_usd,mid,edge_vs_mid_cents,inv_yes_after,inv_no_after,net_inv_after,cash_after,fee,rebate
574,2026-08-05T21:06:00+00:00,2026-08-05,Will Madrid host the final of the 2030 FIFA World Cup?,0xccd5e095,buy_yes,Bought YES (bid hit),25.82,0.47,12.1354,0.255,-21.5,25.82,0,25.82,10145.6,0,0
575,2026-08-05T21:12:00+00:00,2026-08-05,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.17,8.7788,0.17,-0,100.182,59.386,40.7956,10136.8,0,0
576,2026-08-05T21:29:00+00:00,2026-08-05,Will Madrid host the final of the 2030 FIFA World Cup?,0xccd5e095,sell_yes,Sold YES (ask lifted),63.7754,0.33,21.0459,0.375,-4.5,0,37.9554,-37.9554,10132.4,0,0
577,2026-08-05T21:31:00+00:00,2026-08-05,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),53.1892,0.16,8.5103,0.17,-1,46.9924,59.386,-12.3936,10140.9,0,0
578,2026-08-05T22:01:00+00:00,2026-08-05,Will Madrid host the final of the 2030 FIFA World Cup?,0xccd5e095,buy_yes,Bought YES (bid hit),25.82,0.59,15.2338,0.29,-30,25.82,37.9554,-12.1354,10125.7,0,0
579,2026-08-05T22:09:00+00:00,2026-08-05,Will another city host the final of the 2030 FIFA World Cup?,0x07414b5c,buy_yes,Bought YES (bid hit),25.82,0.51,13.1682,0.295,-21.5,51.64,0,51.64,10112.5,0,0
580,2026-08-05T22:46:00+00:00,2026-08-05,Will another city host the final of the 2030 FIFA World Cup?,0x07414b5c,sell_yes,Sold YES (ask lifted),25.82,0.33,8.5206,0.54,-21,25.82,0,25.82,10121,0,0
581,2026-08-05T23:29:00+00:00,2026-08-05,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.17,8.7788,0.165,-0.5,98.6324,59.386,39.2464,10112.3,0,0
582,2026-08-06T00:00:00+00:00,2026-08-06,Will Benjamin Netanyahu be the next Prime Minister of Israel?,0x7586a965,buy_yes,Bought YES (bid hit),51.64,0.3,15.492,0.185,-11.5,51.64,0,51.64,10168,0,0
583,2026-08-06T00:00:00+00:00,2026-08-06,Bab el-Mandeb Strait effectively closed by December 31?,0xd8659b58,sell_yes,Sold YES (ask lifted),103.28,0.16,16.5248,0.35,-19,6.1968,103.28,-97.0832,10184.5,0,0
584,2026-08-06T00:02:00+00:00,2026-08-06,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,sell_yes,Sold YES (ask lifted),80,0.08,6.4,0.085,-0.5,83.1824,115.674,-32.4912,10190.9,0,0
585,2026-08-06T00:02:00+00:00,2026-08-06,Bab el-Mandeb Strait effectively closed by December 31?,0xd8659b58,buy_yes,Bought YES (bid hit),208.626,0.33,68.8464,0.3,-3,214.822,103.28,111.542,10122.1,0,0
586,2026-08-06T00:03:00+00:00,2026-08-06,Will Japan's core-core CPI increase by between 2.0 and 2.4% in 2026?,0x9013401c,sell_yes,Sold YES (ask lifted),10.328,0.54,5.5771,0.545,-0.5,0.92952,3.0984,-2.16888,10127.6,0,0
587,2026-08-06T00:03:00+00:00,2026-08-06,Will the Sweden Democrats (SD) win the second most seats in the 2026 Swedish parliamentary election?,0x9e2966ab,sell_yes,Sold YES (ask lifted),61.968,0.61,37.8005,0.845,-23.5,0,0,0,10165.4,0,0
588,2026-08-06T03:24:00+00:00,2026-08-06,Will another city host the final of the 2030 FIFA World Cup?,0x07414b5c,sell_yes,Sold YES (ask lifted),25.82,0.27,6.9714,0.325,-5.5,0,0,0,10172.4,0,0
589,2026-08-06T08:40:00+00:00,2026-08-06,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,buy_yes,Bought YES (bid hit),103.28,0.54,55.7712,0.535,-0.5,209.658,124.969,84.6896,10116.6,0,0
590,2026-08-06T09:01:00+00:00,2026-08-06,Bab el-Mandeb Strait effectively closed by December 31?,0xd8659b58,sell_yes,Sold YES (ask lifted),109.477,0.17,18.6111,0.185,-1.5,105.346,103.28,2.0656,10135.2,0,0
591,2026-08-06T09:06:00+00:00,2026-08-06,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,buy_yes,Bought YES (bid hit),109.477,0.17,18.6111,0.165,-0.5,192.659,115.674,76.9856,10116.6,0,0
592,2026-08-06T09:08:00+00:00,2026-08-06,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,sell_yes,Sold YES (ask lifted),103.28,0.15,15.492,0.16,-1,89.3792,115.674,-26.2944,10132.1,0,0
593,2026-08-06T09:28:00+00:00,2026-08-06,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,buy_yes,Bought YES (bid hit),103.28,0.14,14.4592,0.135,-0.5,192.659,115.674,76.9856,10117.7,0,0
594,2026-08-06T10:09:00+00:00,2026-08-06,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,sell_yes,Sold YES (ask lifted),103.28,0.13,13.4264,0.135,-0.5,89.3792,115.674,-26.2944,10131.1,0,0
595,2026-08-06T10:33:00+00:00,2026-08-06,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,buy_yes,Bought YES (bid hit),106.378,0.14,14.893,0.12,-2,195.758,115.674,80.084,10116.2,0,0
596,2026-08-06T10:42:00+00:00,2026-08-06,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,sell_yes,Sold YES (ask lifted),103.28,0.12,12.3936,0.13,-1,92.4776,115.674,-23.196,10128.6,0,0
597,2026-08-06T13:06:00+00:00,2026-08-06,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,buy_yes,Bought YES (bid hit),103.28,0.12,12.3936,0.115,-0.5,195.758,115.674,80.084,10116.2,0,0
598,2026-08-06T13:17:00+00:00,2026-08-06,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.16,8.2624,0.165,-0.5,46.9924,59.386,-12.3936,10124.5,0,0
599,2026-08-06T14:40:00+00:00,2026-08-06,Will another city host the final of the 2030 FIFA World Cup?,0x07414b5c,sell_yes,Sold YES (ask lifted),28.9184,0.32,9.2539,0.4,-8,0,28.9184,-28.9184,10114.1,0,0
600,2026-08-06T14:48:00+00:00,2026-08-06,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,sell_yes,Sold YES (ask lifted),103.28,0.12,12.3936,0.125,-0.5,92.4776,115.674,-23.196,10126.4,0,0
601,2026-08-06T15:35:00+00:00,2026-08-06,Will another city host the final of the 2030 FIFA World Cup?,0x07414b5c,buy_yes,Bought YES (bid hit),25.82,0.38,9.8116,0.36,-2,25.82,28.9184,-3.0984,10116.6,0,0
602,2026-08-06T15:45:00+00:00,2026-08-06,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.15,7.746,0.145,-0.5,98.6324,59.386,39.2464,10108.9,0,0
603,2026-08-06T15:59:00+00:00,2026-08-06,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.15,7.746,0.15,-0,46.9924,59.386,-12.3936,10116.6,0,0
604,2026-08-06T16:07:00+00:00,2026-08-06,Will another city host the final of the 2030 FIFA World Cup?,0x07414b5c,sell_yes,Sold YES (ask lifted),25.82,0.4,10.328,0.405,-0.5,0,28.9184,-28.9184,10127,0,0
605,2026-08-06T16:08:00+00:00,2026-08-06,Will Caliste Win the LEC 2026 Summer Split MVP?,0xdf0ab07e,buy_yes,Bought YES (bid hit),10.328,0.47,4.8542,0.25,-22,10.328,0,10.328,10122.1,0,0
606,2026-08-06T18:03:00+00:00,2026-08-06,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,buy_yes,Bought YES (bid hit),103.28,0.12,12.3936,0.115,-0.5,195.758,115.674,80.084,10109.7,0,0
607,2026-08-06T22:03:00+00:00,2026-08-06,Will Caliste Win the LEC 2026 Summer Split MVP?,0xdf0ab07e,sell_yes,Sold YES (ask lifted),10.328,0.17,1.7558,0.32,-15,0,0,0,10111.5,0,0
608,2026-08-07T00:00:00+00:00,2026-08-07,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,sell_yes,Sold YES (ask lifted),103.28,0.12,12.3936,0.26,-14,92.4776,115.674,-23.196,10172,0,0
609,2026-08-07T00:02:00+00:00,2026-08-07,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,buy_yes,Bought YES (bid hit),128.067,0.25,32.0168,0.14,-11,220.545,115.674,104.871,10140,0,0
610,2026-08-07T02:19:00+00:00,2026-08-07,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.15,7.746,0.145,-0.5,98.6324,59.386,39.2464,10132.3,0,0
611,2026-08-07T03:12:00+00:00,2026-08-07,Will Stephen Root – “Widow’s Bay” win Emmys 2026: Outstanding supporting actor in a comedy series?,0xbca22b54,buy_yes,Bought YES (bid hit),51.64,0.38,19.6232,0.37,-1,51.64,51.64,0,10112.6,0,0
612,2026-08-07T10:31:00+00:00,2026-08-07,Iran leadership change by December 31?,0x377e7fe6,buy_yes,Bought YES (bid hit),106.378,0.23,24.467,0.22,-1,115.674,15.492,100.182,10088.2,0,0
613,2026-08-07T12:10:00+00:00,2026-08-07,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,sell_yes,Sold YES (ask lifted),103.28,0.49,50.6072,0.495,-0.5,106.378,124.969,-18.5904,10138.8,0,0
614,2026-08-07T12:22:00+00:00,2026-08-07,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.13,6.7132,0.135,-0.5,46.9924,59.386,-12.3936,10145.5,0,0
615,2026-08-07T12:30:00+00:00,2026-08-07,Will the Fed increase interest rates by 25 bps after the September 2026 meeting?,0x876506d8,buy_yes,Bought YES (bid hit),121.87,0.46,56.0604,0.385,-7.5,227.026,112.575,114.451,10089.4,0,0
616,2026-08-07T12:33:00+00:00,2026-08-07,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,buy_yes,Bought YES (bid hit),103.28,0.64,66.0992,0.62,-2,209.658,124.969,84.6896,10023.3,0,0
617,2026-08-07T12:37:00+00:00,2026-08-07,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,sell_yes,Sold YES (ask lifted),103.28,0.61,63.0008,0.625,-1.5,106.378,124.969,-18.5904,10086.3,0,0
618,2026-08-07T12:40:00+00:00,2026-08-07,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,buy_yes,Bought YES (bid hit),103.28,0.62,64.0336,0.615,-0.5,209.658,124.969,84.6896,10022.3,0,0
619,2026-08-07T12:42:00+00:00,2026-08-07,Will the Fed increase interest rates by 25 bps after the October 2026 meeting?,0x12aa13b3,sell_yes,Sold YES (ask lifted),53.1892,0.23,12.2335,0.235,-0.5,56.2876,51.64,4.6476,10034.5,0,0
620,2026-08-07T12:43:00+00:00,2026-08-07,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,sell_yes,Sold YES (ask lifted),121.87,0.62,75.5596,0.625,-0.5,87.788,124.969,-37.1808,10110.1,0,0
621,2026-08-07T12:56:00+00:00,2026-08-07,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,buy_yes,Bought YES (bid hit),103.28,0.65,67.132,0.645,-0.5,191.068,124.969,66.0992,10043,0,0
622,2026-08-07T14:27:00+00:00,2026-08-07,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,sell_yes,Sold YES (ask lifted),103.28,0.11,11.3608,0.115,-0.5,117.265,115.674,1.5912,10054.3,0,0
623,2026-08-07T14:37:00+00:00,2026-08-07,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,sell_yes,Sold YES (ask lifted),103.28,0.63,65.0664,0.635,-0.5,87.788,124.969,-37.1808,10119.4,0,0
624,2026-08-07T15:35:00+00:00,2026-08-07,Will another city host the final of the 2030 FIFA World Cup?,0x07414b5c,buy_yes,Bought YES (bid hit),31.2422,0.4,12.4969,0.375,-2.5,31.2422,28.9184,2.3238,10106.9,0,0
625,2026-08-07T15:57:00+00:00,2026-08-07,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,buy_yes,Bought YES (bid hit),103.28,0.63,65.0664,0.625,-0.5,191.068,124.969,66.0992,10041.8,0,0
626,2026-08-07T19:18:00+00:00,2026-08-07,Will another city host the final of the 2030 FIFA World Cup?,0x07414b5c,sell_yes,Sold YES (ask lifted),25.82,0.35,9.037,0.425,-7.5,5.4222,28.9184,-23.4962,10050.9,0,0
627,2026-08-08T00:02:00+00:00,2026-08-08,Will Benjamin Netanyahu be the next Prime Minister of Israel?,0x7586a965,sell_yes,Sold YES (ask lifted),53.1892,0.19,10.1059,0.325,-13.5,0,1.5492,-1.5492,10100,0,0
628,2026-08-08T00:03:00+00:00,2026-08-08,Will the Sweden Democrats (SD) win the second most seats in the 2026 Swedish parliamentary election?,0x9e2966ab,sell_yes,Sold YES (ask lifted),63.827,0.79,50.4234,0.835,-4.5,0,63.827,-63.827,10137,0,0
629,2026-08-08T06:32:00+00:00,2026-08-08,Iran leadership change by December 31?,0x377e7fe6,sell_yes,Sold YES (ask lifted),121.87,0.21,25.5928,0.235,-2.5,0,21.6888,-21.6888,10157.7,0,0
630,2026-08-08T06:38:00+00:00,2026-08-08,Iran leadership change by December 31?,0x377e7fe6,buy_yes,Bought YES (bid hit),106.378,0.26,27.6584,0.25,-1,106.378,21.6888,84.6896,10130.1,0,0
631,2026-08-08T15:32:00+00:00,2026-08-08,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.18,9.2952,0.175,-0.5,98.6324,59.386,39.2464,10120.8,0,0
632,2026-08-08T16:02:00+00:00,2026-08-08,Will another city host the final of the 2030 FIFA World Cup?,0x07414b5c,buy_yes,Bought YES (bid hit),32.0168,0.42,13.4471,0.405,-1.5,37.439,28.9184,8.5206,10107.3,0,0
633,2026-08-08T16:25:00+00:00,2026-08-08,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),54.7384,0.2,10.9477,0.205,-0.5,43.894,59.386,-15.492,10118.3,0,0
634,2026-08-08T16:41:00+00:00,2026-08-08,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.23,11.8772,0.225,-0.5,95.534,59.386,36.148,10106.4,0,0
635,2026-08-09T00:00:00+00:00,2026-08-09,Will Benjamin Netanyahu be the next Prime Minister of Israel?,0x7586a965,buy_yes,Bought YES (bid hit),51.64,0.29,14.9756,0.23,-6,51.64,1.5492,50.0908,10131.4,0,0
636,2026-08-09T08:51:00+00:00,2026-08-09,Will Benjamin Netanyahu be the next Prime Minister of Israel?,0x7586a965,sell_yes,Sold YES (ask lifted),51.64,0.33,17.0412,0.335,-0.5,0,1.5492,-1.5492,10148.4,0,0
637,2026-08-09T11:51:00+00:00,2026-08-09,Will the Fed increase interest rates by 25 bps after the September 2026 meeting?,0x876506d8,sell_yes,Sold YES (ask lifted),103.28,0.35,36.148,0.355,-0.5,123.746,112.575,11.1708,10184.6,0,0
638,2026-08-10T00:00:00+00:00,2026-08-10,Will Oscar Isaac – “Beef” win Emmys 2026: Outstanding lead actor in a limited or anthology series or movie?,0xa273dc84,buy_yes,Bought YES (bid hit),51.64,0.55,28.402,0.32,-23,51.64,0,51.64,10218.9,0,0
639,2026-08-10T00:00:00+00:00,2026-08-10,Will the Moderate Party (M) win the third most seats in the 2026 Swedish parliamentary election?,0xbbb881b0,buy_yes,Bought YES (bid hit),46.476,0.8,37.1808,0.605,-19.5,46.476,0,46.476,10181.8,0,0
640,2026-08-10T00:00:00+00:00,2026-08-10,Will Katherine LaNasa – “The Pitt” win Emmys 2026: Outstanding supporting actress in a drama series?,0xc46b0990,sell_yes,Sold YES (ask lifted),51.64,0.76,39.2464,0.815,-5.5,0,45.4432,-45.4432,10210.1,0,0
641,2026-08-10T00:00:00+00:00,2026-08-10,Bab el-Mandeb Strait effectively closed by December 31?,0xd8659b58,sell_yes,Sold YES (ask lifted),103.28,0.2,20.656,0.335,-13.5,2.0656,103.28,-101.214,10230.8,0,0
642,2026-08-10T00:01:00+00:00,2026-08-10,Will Ulf Kristersson be the next Prime Minister of Sweden?,0x8a42bb4c,buy_yes,Bought YES (bid hit),51.64,0.09,4.6476,0.075,-1.5,51.64,1.5492,50.0908,10226.1,0,0
643,2026-08-10T00:02:00+00:00,2026-08-10,Will Oscar Isaac – “Beef” win Emmys 2026: Outstanding lead actor in a limited or anthology series or movie?,0xa273dc84,sell_yes,Sold YES (ask lifted),51.64,0.33,17.0412,0.595,-26.5,0,0,0,10243.2,0,0
644,2026-08-10T00:07:00+00:00,2026-08-10,Will the Moderate Party (M) win the third most seats in the 2026 Swedish parliamentary election?,0xbbb881b0,sell_yes,Sold YES (ask lifted),46.476,0.66,30.6742,0.835,-17.5,0,0,0,10273.8,0,0
