fill_id,datetime_utc,date,market_question,market_id_short,side,action_plain,size_shares,price,notional_usd,mid,edge_vs_mid_cents,inv_yes_after,inv_no_after,net_inv_after,cash_after,fee,rebate
571,2026-05-23T01:23:00+00:00,2026-05-23,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,0xa3d50cf0,sell_yes,Sold YES (ask lifted),61.968,0.28,17.351,0.285,-0.5,79.0712,82.4174,-3.34627,9289.15,0,0
572,2026-05-23T01:29:00+00:00,2026-05-23,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,0xa3d50cf0,buy_yes,Bought YES (bid hit),28.7532,0.25,7.1883,0.245,-0.5,107.824,82.4174,25.4069,9281.96,0,0
573,2026-05-23T01:36:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,141.494,121.87,19.6232,9250.98,0,0
574,2026-05-23T01:37:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.305,-0.5,38.2136,121.87,-83.6568,9281.96,0,0
575,2026-05-23T01:48:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,141.494,121.87,19.6232,9250.98,0,0
576,2026-05-23T01:53:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.31,-1,38.2136,121.87,-83.6568,9281.96,0,0
577,2026-05-23T02:00:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,141.494,121.87,19.6232,9250.98,0,0
578,2026-05-23T02:06:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.31,-1,38.2136,121.87,-83.6568,9281.96,0,0
579,2026-05-23T02:08:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,141.494,121.87,19.6232,9250.98,0,0
580,2026-05-23T02:12:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.31,-1,38.2136,121.87,-83.6568,9281.96,0,0
581,2026-05-23T02:19:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,141.494,121.87,19.6232,9250.98,0,0
582,2026-05-23T02:20:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.305,-0.5,38.2136,121.87,-83.6568,9281.96,0,0
583,2026-05-23T02:25:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.31,32.0168,0.295,-1.5,141.494,121.87,19.6232,9249.94,0,0
584,2026-05-23T02:26:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.31,-1,38.2136,121.87,-83.6568,9280.93,0,0
585,2026-05-23T02:43:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,141.494,121.87,19.6232,9249.94,0,0
586,2026-05-23T02:44:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.31,-1,38.2136,121.87,-83.6568,9280.93,0,0
587,2026-05-23T02:51:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,141.494,121.87,19.6232,9249.94,0,0
588,2026-05-23T02:52:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.305,-0.5,38.2136,121.87,-83.6568,9280.93,0,0
589,2026-05-23T02:58:00+00:00,2026-05-23,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,0xa3d50cf0,sell_yes,Sold YES (ask lifted),61.968,0.27,16.7314,0.295,-2.5,45.8563,82.4174,-36.5611,9297.66,0,0
590,2026-05-23T03:04:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,141.494,121.87,19.6232,9266.68,0,0
591,2026-05-23T03:08:00+00:00,2026-05-23,Will the Moderate Party (M) win the third most seats in the 2026 Swedish parliamentary election?,0xbbb881b0,sell_yes,Sold YES (ask lifted),46.476,0.54,25.097,0.545,-0.5,71.2012,63.2074,7.99387,9291.77,0,0
592,2026-05-23T03:09:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.31,-1,38.2136,121.87,-83.6568,9322.76,0,0
593,2026-05-23T03:25:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,141.494,121.87,19.6232,9291.77,0,0
594,2026-05-23T03:26:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.305,-0.5,38.2136,121.87,-83.6568,9322.76,0,0
595,2026-05-23T03:32:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,141.494,121.87,19.6232,9291.77,0,0
596,2026-05-23T03:33:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.305,-0.5,38.2136,121.87,-83.6568,9322.76,0,0
597,2026-05-23T03:34:00+00:00,2026-05-23,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,sell_yes,Sold YES (ask lifted),46.476,0.2,9.2952,0.205,-0.5,19.5199,31.1389,-11.619,9332.05,0,0
598,2026-05-23T03:36:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,141.494,121.87,19.6232,9301.07,0,0
599,2026-05-23T03:37:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.305,-0.5,38.2136,121.87,-83.6568,9332.05,0,0
600,2026-05-23T03:43:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,141.494,121.87,19.6232,9301.07,0,0
601,2026-05-23T03:46:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.31,-1,38.2136,121.87,-83.6568,9332.05,0,0
602,2026-05-23T03:53:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,141.494,121.87,19.6232,9301.07,0,0
603,2026-05-23T03:54:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.305,-0.5,38.2136,121.87,-83.6568,9332.05,0,0
604,2026-05-23T03:55:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,141.494,121.87,19.6232,9301.07,0,0
605,2026-05-23T03:56:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),106.378,0.3,31.9135,0.305,-0.5,35.1152,121.87,-86.7552,9332.98,0,0
606,2026-05-23T03:57:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,138.395,121.87,16.5248,9302,0,0
607,2026-05-23T03:58:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.31,-1,35.1152,121.87,-86.7552,9332.98,0,0
608,2026-05-23T04:23:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,138.395,121.87,16.5248,9302,0,0
609,2026-05-23T04:25:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.31,-1,35.1152,121.87,-86.7552,9332.98,0,0
610,2026-05-23T04:27:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.31,32.0168,0.305,-0.5,138.395,121.87,16.5248,9300.97,0,0
611,2026-05-23T04:34:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.31,-1,35.1152,121.87,-86.7552,9331.95,0,0
612,2026-05-23T04:53:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,138.395,121.87,16.5248,9300.97,0,0
613,2026-05-23T04:54:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.305,-0.5,35.1152,121.87,-86.7552,9331.95,0,0
614,2026-05-23T05:00:00+00:00,2026-05-23,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,buy_yes,Bought YES (bid hit),103.28,0.25,25.82,0.245,-0.5,131.166,103.28,27.8856,9306.13,0,0
615,2026-05-23T05:02:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,138.395,121.87,16.5248,9275.15,0,0
616,2026-05-23T05:03:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.305,-0.5,35.1152,121.87,-86.7552,9306.13,0,0
617,2026-05-23T05:09:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,138.395,121.87,16.5248,9275.15,0,0
618,2026-05-23T05:10:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),106.378,0.3,31.9135,0.305,-0.5,32.0168,121.87,-89.8536,9307.06,0,0
619,2026-05-23T05:18:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),106.378,0.31,32.9773,0.3,-1,138.395,121.87,16.5248,9274.08,0,0
620,2026-05-23T05:20:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.305,-0.5,35.1152,121.87,-86.7552,9305.07,0,0
621,2026-05-23T05:25:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,138.395,121.87,16.5248,9274.08,0,0
622,2026-05-23T05:26:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.31,-1,35.1152,121.87,-86.7552,9305.07,0,0
623,2026-05-23T05:56:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,138.395,121.87,16.5248,9274.08,0,0
624,2026-05-23T05:57:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.31,-1,35.1152,121.87,-86.7552,9305.07,0,0
625,2026-05-23T06:03:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,138.395,121.87,16.5248,9274.08,0,0
626,2026-05-23T06:04:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.31,-1,35.1152,121.87,-86.7552,9305.07,0,0
627,2026-05-23T06:13:00+00:00,2026-05-23,Will the Moderate Party (M) win the third most seats in the 2026 Swedish parliamentary election?,0xbbb881b0,buy_yes,Bought YES (bid hit),46.476,0.51,23.7028,0.485,-2.5,117.677,63.2074,54.4699,9281.36,0,0
628,2026-05-23T06:15:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,138.395,121.87,16.5248,9250.38,0,0
629,2026-05-23T06:16:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),106.378,0.3,31.9135,0.305,-0.5,32.0168,121.87,-89.8536,9282.29,0,0
630,2026-05-23T06:26:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,135.297,121.87,13.4264,9251.31,0,0
631,2026-05-23T06:27:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.305,-0.5,32.0168,121.87,-89.8536,9282.29,0,0
632,2026-05-23T06:28:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,135.297,121.87,13.4264,9251.31,0,0
633,2026-05-23T06:29:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.31,-1,32.0168,121.87,-89.8536,9282.29,0,0
634,2026-05-23T07:07:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),106.378,0.31,32.9773,0.3,-1,138.395,121.87,16.5248,9249.32,0,0
635,2026-05-23T07:10:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.305,-0.5,35.1152,121.87,-86.7552,9280.3,0,0
636,2026-05-23T07:14:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,138.395,121.87,16.5248,9249.32,0,0
637,2026-05-23T07:15:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),106.378,0.3,31.9135,0.305,-0.5,32.0168,121.87,-89.8536,9281.23,0,0
638,2026-05-23T07:17:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.3,30.984,0.295,-0.5,135.297,121.87,13.4264,9250.24,0,0
639,2026-05-23T07:18:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.3,30.984,0.305,-0.5,32.0168,121.87,-89.8536,9281.23,0,0
640,2026-05-23T07:32:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.34,35.1152,0.34,-0,135.297,121.87,13.4264,9246.11,0,0
641,2026-05-23T07:33:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.35,36.148,0.36,-1,32.0168,121.87,-89.8536,9282.26,0,0
642,2026-05-23T07:39:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.34,35.1152,0.34,-0,135.297,121.87,13.4264,9247.15,0,0
643,2026-05-23T07:41:00+00:00,2026-05-23,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,buy_yes,Bought YES (bid hit),46.476,0.19,8.8304,0.185,-0.5,65.9959,31.1389,34.857,9238.32,0,0
644,2026-05-23T07:41:00+00:00,2026-05-23,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,sell_yes,Sold YES (ask lifted),103.28,0.26,26.8528,0.265,-0.5,27.8856,103.28,-75.3944,9265.17,0,0
645,2026-05-23T07:47:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.35,36.148,0.355,-0.5,32.0168,121.87,-89.8536,9301.32,0,0
646,2026-05-23T07:51:00+00:00,2026-05-23,Will the Moderate Party (M) win the third most seats in the 2026 Swedish parliamentary election?,0xbbb881b0,sell_yes,Sold YES (ask lifted),46.476,0.54,25.097,0.545,-0.5,71.2012,63.2074,7.99387,9326.41,0,0
647,2026-05-23T07:52:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.34,35.1152,0.34,-0,135.297,121.87,13.4264,9291.3,0,0
648,2026-05-23T07:53:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.35,36.148,0.36,-1,32.0168,121.87,-89.8536,9327.45,0,0
649,2026-05-23T07:54:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.34,35.1152,0.34,-0,135.297,121.87,13.4264,9292.33,0,0
650,2026-05-23T07:55:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.35,36.148,0.36,-1,32.0168,121.87,-89.8536,9328.48,0,0
651,2026-05-23T08:03:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.34,35.1152,0.34,-0,135.297,121.87,13.4264,9293.36,0,0
652,2026-05-23T08:04:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.35,36.148,0.36,-1,32.0168,121.87,-89.8536,9329.51,0,0
653,2026-05-23T08:05:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.34,35.1152,0.34,-0,135.297,121.87,13.4264,9294.4,0,0
654,2026-05-23T08:05:00+00:00,2026-05-23,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,0xa3d50cf0,buy_yes,Bought YES (bid hit),61.968,0.22,13.633,0.205,-1.5,107.824,82.4174,25.4069,9280.76,0,0
655,2026-05-23T08:06:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.35,36.148,0.36,-1,32.0168,121.87,-89.8536,9316.91,0,0
656,2026-05-23T08:07:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.34,35.1152,0.34,-0,135.297,121.87,13.4264,9281.8,0,0
657,2026-05-23T08:08:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.35,36.148,0.36,-1,32.0168,121.87,-89.8536,9317.94,0,0
658,2026-05-23T08:09:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.34,35.1152,0.34,-0,135.297,121.87,13.4264,9282.83,0,0
659,2026-05-23T08:17:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.35,36.148,0.36,-1,32.0168,121.87,-89.8536,9318.98,0,0
660,2026-05-23T08:22:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.34,35.1152,0.34,-0,135.297,121.87,13.4264,9283.86,0,0
661,2026-05-23T08:25:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.36,37.1808,0.365,-0.5,32.0168,121.87,-89.8536,9321.04,0,0
662,2026-05-23T08:25:00+00:00,2026-05-23,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,0xa3d50cf0,buy_yes,Bought YES (bid hit),61.968,0.22,13.633,0.215,-0.5,169.792,82.4174,87.3749,9307.41,0,0
663,2026-05-23T08:26:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.36,37.1808,0.355,-0.5,135.297,121.87,13.4264,9270.23,0,0
664,2026-05-23T08:31:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.36,37.1808,0.365,-0.5,32.0168,121.87,-89.8536,9307.41,0,0
665,2026-05-23T08:32:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.36,37.1808,0.34,-2,135.297,121.87,13.4264,9270.23,0,0
666,2026-05-23T08:33:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),106.378,0.35,37.2324,0.36,-1,28.9184,121.87,-92.952,9307.46,0,0
667,2026-05-23T08:34:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.34,35.1152,0.34,-0,132.198,121.87,10.328,9272.35,0,0
668,2026-05-23T08:36:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.36,37.1808,0.365,-0.5,28.9184,121.87,-92.952,9309.53,0,0
669,2026-05-23T08:37:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.36,37.1808,0.34,-2,132.198,121.87,10.328,9272.35,0,0
670,2026-05-23T08:41:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.35,36.148,0.365,-1.5,28.9184,121.87,-92.952,9308.49,0,0
671,2026-05-23T08:42:00+00:00,2026-05-23,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,0xa3d50cf0,sell_yes,Sold YES (ask lifted),61.968,0.28,17.351,0.29,-1,107.824,82.4174,25.4069,9325.85,0,0
672,2026-05-23T08:43:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.36,37.1808,0.35,-1,132.198,121.87,10.328,9288.66,0,0
673,2026-05-23T08:46:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),106.378,0.35,37.2324,0.36,-1,25.82,121.87,-96.0504,9325.9,0,0
674,2026-05-23T08:52:00+00:00,2026-05-23,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.36,37.1808,0.35,-1,129.1,121.87,7.2296,9288.72,0,0
675,2026-05-23T08:55:00+00:00,2026-05-23,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,0xa3d50cf0,buy_yes,Bought YES (bid hit),61.968,0.23,14.2526,0.22,-1,169.792,82.4174,87.3749,9274.46,0,0
676,2026-05-23T09:18:00+00:00,2026-05-23,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,sell_yes,Sold YES (ask lifted),46.476,0.2,9.2952,0.205,-0.5,19.5199,31.1389,-11.619,9283.76,0,0
677,2026-05-23T09:22:00+00:00,2026-05-23,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,buy_yes,Bought YES (bid hit),46.476,0.2,9.2952,0.195,-0.5,65.9959,31.1389,34.857,9274.46,0,0
